clnt_tenure_yr,bal,completion,count
5,34187.41,True,1
5,34193.11,False,1
5,34203.79,True,1
5,34254.54,False,1
5,34299.98,True,1
5,34390.02,True,1
5,34399.88,True,1
5,34423.37,False,1
5,34475.34,False,1
5,34475.34,True,1
5,34486.68,False,2
5,34487.74,False,1
5,34501.31,False,1
5,34525.22,False,1
5,34525.22,True,1
5,34536.7,True,1
5,34550.15,False,1
5,34598.48,True,1
5,34635.07,True,1
5,34679.85,False,1
5,34707.26,True,1
5,34707.94,True,1
5,34795.32,True,1
5,34868.46,False,1
5,34871.88,False,1
5,34871.88,True,1
5,34903.68,True,1
5,34948.04,True,1
5,34965.66,True,1
5,34973.2,False,2
5,34977.34,False,2
5,34977.34,True,1
5,34979.06,False,2
5,34979.06,True,1
5,34979.15,False,1
5,34979.15,True,1
5,35065.23,True,1
5,35080.42,False,1
5,35092.29,False,1
5,35116.99,True,1
5,35119.03,True,1
5,35135.2,True,1
5,35167.29,False,1
5,35167.8,True,1
5,35198.83,False,1
5,35198.83,True,1
5,35203.86,False,1
5,35245.58,False,3
5,35258.52,True,1
5,35284.29,True,1
5,35338.55,False,1
5,35345.43,False,1
5,35372.98,False,3
5,35402.82,False,1
5,35407.17,True,1
5,35448.34,True,1
5,35466.55,False,1
5,35466.55,True,1
5,35498.03,True,1
5,35513.76,True,1
5,35583.55,False,1
5,35587.39,False,1
5,35587.39,True,1
5,35618.6,False,1
5,35636.54,True,1
5,35639.02,False,1
5,35639.02,True,1
5,35677.32,True,1
5,35703.21,False,1
5,35732.58,False,1
5,35762.82,True,1
5,35776.07,False,1
5,35807.47,False,1
5,35814.34,True,1
5,35818.85,False,2
5,35857.5,False,1
5,35934.21,False,1
5,35939.99,True,1
5,35943.22,True,1
5,35971.5,False,1
5,35971.5,True,1
5,36011.76,False,1
5,36016.83,False,1
5,36083.38,True,1
5,36101.52,True,1
5,36105.73,False,1
5,36105.73,True,1
5,36110.51,False,1
5,36110.51,True,1
5,36137.88,False,1
5,36144.65,False,1
5,36193.66,False,1
5,36203.99,False,1
5,36203.99,True,1
5,36268.71,False,3
5,36268.71,True,1
5,36298.01,True,1
5,36304.15,True,1
5,36335.82,False,1
5,36436.59,False,1
5,36436.59,True,1
5,36459.87,True,1
5,36467.01,True,1
5,36468.17,False,2
5,36468.17,True,1
5,36474.98,False,1
5,36491.38,False,1
5,36527.5,False,1
5,36567.03,True,1
5,36571.73,False,1
5,36591.49,False,1
5,36593.51,True,1
5,36621.41,False,1
5,36656.0,True,1
5,36669.06,False,3
5,36669.06,True,1
5,36671.52,True,1
5,36678.43,False,1
5,36700.18,True,1
5,36730.91,False,1
5,36730.91,True,1
5,36760.64,False,1
5,36762.37,False,1
5,36797.12,False,1
5,36797.12,True,1
5,36813.1,True,2
5,36825.97,True,1
5,36877.03,True,1
5,36892.12,True,1
5,36894.4,True,1
5,36896.33,False,1
5,36911.03,True,1
5,36943.34,False,1
5,36966.83,True,1
5,36995.94,False,1
5,37042.99,True,1
5,37063.42,True,1
5,37070.25,False,1
5,37070.25,True,1
5,37070.75,True,1
5,37078.44,False,1
5,37130.56,True,1
5,37136.44,False,1
5,37136.44,True,1
5,37181.01,True,1
5,37187.05,False,2
5,37187.05,True,1
5,37188.34,True,1
5,37197.3,True,1
5,37237.97,True,1
5,37253.6,False,1
5,37253.74,False,1
5,37272.3,False,1
5,37282.85,True,1
5,37416.83,True,1
5,37419.87,True,1
5,37426.71,False,1
5,37426.71,True,1
5,37430.45,False,4
5,37430.45,True,1
5,37477.87,False,1
5,37478.25,True,1
5,37591.4,True,1
5,37611.23,True,1
5,37665.88,False,2
5,37681.91,False,2
5,37681.91,True,1
5,37688.42,True,1
5,37697.86,True,1
5,37699.91,True,1
5,37706.84,True,1
5,37794.54,True,1
5,37821.82,True,1
5,37822.53,True,1
5,37855.65,False,1
5,37856.04,True,1
5,37864.19,False,1
5,37864.19,True,1
5,37878.85,True,1
5,37914.91,False,1
5,37929.83,True,1
5,37936.41,True,1
5,37952.82,False,2
5,37978.44,False,1
5,38001.13,True,1
5,38007.35,True,1
5,38009.88,False,1
5,38035.9,True,1
5,38042.44,True,1
5,38045.8,True,1
5,38059.73,True,3
5,38070.21,False,1
5,38070.21,True,1
5,38081.14,True,1
5,38081.64,True,1
5,38111.14,True,1
5,38151.27,True,1
5,38166.43,False,1
5,38179.04,True,1
5,38211.77,False,1
5,38211.77,True,1
5,38215.05,False,1
5,38215.05,True,1
5,38217.1,False,1
5,38239.46,False,2
5,38243.11,False,2
5,38243.11,True,1
5,38262.88,False,1
5,38262.88,True,1
5,38273.33,True,1
5,38296.78,False,1
5,38335.08,True,1
5,38348.94,False,1
5,38350.15,True,1
5,38387.34,True,1
5,38399.8,False,1
5,38404.02,False,1
5,38404.02,True,1
5,38423.2,False,1
5,38436.18,False,1
5,38448.12,False,1
5,38482.32,True,1
5,38519.87,False,1
5,38540.45,True,1
5,38544.21,False,1
5,38544.21,True,1
5,38556.3,False,2
5,38560.0,True,1
5,38625.99,False,1
5,38670.09,False,1
5,38689.95,False,1
5,38748.74,True,1
5,38764.03,False,1
5,38765.19,True,1
5,38770.36,False,1
5,38788.47,False,1
5,38808.4,True,1
5,38809.33,True,1
5,38812.05,False,1
5,38815.66,True,1
5,38846.03,False,1
5,38859.34,True,1
5,38860.33,False,1
5,38860.33,True,1
5,38870.13,True,1
5,38884.88,True,1
5,38885.48,False,1
5,38885.48,True,1
5,38909.81,False,1
5,38950.24,True,1
5,38956.61,False,1
5,38968.14,True,1
5,38981.21,False,1
5,38981.21,True,1
5,39048.96,True,1
5,39052.08,True,1
5,39058.22,True,1
5,39058.87,False,1
5,39072.07,False,1
5,39117.16,False,1
5,39178.38,False,3
5,39182.41,True,1
5,39198.24,True,1
5,39204.69,False,1
5,39274.35,False,1
5,39288.92,True,1
5,39308.24,True,1
5,39362.63,True,1
5,39363.96,False,3
5,39370.54,True,1
5,39420.6,False,1
5,39447.89,True,1
5,39448.2,True,1
5,39490.17,False,1
5,39550.56,True,1
5,39563.72,False,1
5,39563.72,True,1
5,39571.69,False,2
5,39571.69,True,1
5,39577.27,False,2
5,39577.27,True,1
5,39625.04,True,1
5,39654.0,False,1
5,39654.93,True,1
5,39665.06,True,1
5,39671.05,True,1
5,39683.33,True,1
5,39706.43,True,1
5,39826.64,True,1
5,39829.58,True,1
5,39847.32,True,1
5,39948.79,True,1
5,39987.62,False,1
5,39990.27,True,1
5,39993.9,False,1
5,39994.36,False,1
5,40000.27,False,3
5,40098.37,True,1
5,40124.17,False,1
5,40124.17,True,1
5,40143.82,False,1
5,40162.67,True,1
5,40171.14,False,2
5,40177.75,True,1
5,40193.54,True,1
5,40194.91,False,1
5,40204.21,True,1
5,40227.58,False,2
5,40227.58,True,1
5,40258.35,False,1
5,40283.63,False,2
5,40295.21,True,1
5,40421.8,False,1
5,40421.8,True,1
5,40472.56,False,1
5,40488.05,True,1
5,40524.44,True,1
5,40527.49,False,1
5,40535.55,True,1
5,40537.42,True,1
5,40558.77,False,1
5,40558.77,True,1
5,40611.76,True,1
5,40653.66,False,1
5,40654.98,True,1
5,40678.27,True,1
5,40685.18,True,1
5,40744.98,True,1
5,40751.51,True,1
5,40768.58,True,1
5,40789.19,True,1
5,40807.53,False,1
5,40807.53,True,1
5,40812.59,False,1
5,40914.98,True,1
5,40984.73,False,1
5,40984.73,True,1
5,40999.56,False,2
5,41007.86,True,1
5,41081.65,False,1
5,41108.89,True,1
5,41146.18,False,1
5,41146.44,False,2
5,41146.44,True,1
5,41159.02,False,2
5,41169.53,True,1
5,41186.09,True,1
5,41255.91,True,1
5,41318.75,False,1
5,41345.91,True,1
5,41356.76,True,1
5,41362.11,False,1
5,41369.9,True,1
5,41470.97,False,1
5,41529.74,True,1
5,41533.93,True,1
5,41612.63,True,2
5,41619.05,False,1
5,41619.66,False,1
5,41650.71,True,1
5,41679.75,True,1
5,41700.84,False,2
5,41795.25,False,1
5,41795.25,True,1
5,41799.13,False,1
5,41835.43,True,1
5,41879.39,True,1
5,41986.77,True,1
5,41991.64,True,1
5,42006.04,False,1
5,42074.04,False,1
5,42074.04,True,1
5,42106.34,False,1
5,42135.56,False,2
5,42188.36,True,1
5,42190.07,True,1
5,42202.62,False,6
5,42202.62,True,1
5,42248.24,True,1
5,42317.27,True,1
5,42367.95,True,1
5,42369.98,False,1
5,42369.98,True,1
5,42377.98,True,1
5,42450.99,True,1
5,42452.65,True,1
5,42453.71,False,1
5,42481.55,True,1
5,42507.89,True,1
5,42549.99,False,1
5,42588.11,False,1
5,42588.11,True,1
5,42664.22,False,2
5,42664.22,True,1
5,42738.14,True,1
5,42745.23,True,1
5,42753.13,False,1
5,42753.13,True,1
5,42756.77,True,1
5,42870.11,True,1
5,42923.21,False,1
5,42926.79,True,1
5,42929.18,False,1
5,42968.99,True,1
5,42985.0,False,1
5,42985.0,True,1
5,43040.21,False,1
5,43060.25,False,3
5,43060.25,True,1
5,43062.3,True,1
5,43127.49,False,2
5,43256.89,False,1
5,43307.68,False,2
5,43316.81,False,1
5,43339.22,False,1
5,43339.22,True,1
5,43340.61,False,1
5,43514.59,True,1
5,43538.71,False,1
5,43539.16,False,1
5,43601.51,False,1
5,43601.51,True,1
5,43703.04,True,1
5,43705.33,False,1
5,43705.33,True,1
5,43734.18,False,1
5,43805.54,False,1
5,43816.82,True,1
5,43816.88,True,1
5,43858.04,False,1
5,43872.19,True,1
5,43891.36,True,1
5,43999.16,True,1
5,44016.33,False,1
5,44016.33,True,1
5,44076.05,True,1
5,44094.35,False,2
5,44094.35,True,1
5,44144.91,False,2
5,44196.41,True,1
5,44234.56,True,1
5,44255.71,True,1
5,44258.94,False,1
5,44269.99,False,1
5,44319.19,False,1
5,44332.26,True,1
5,44408.87,True,1
5,44444.55,True,2
5,44474.99,True,1
5,44485.29,False,1
5,44485.29,True,1
5,44516.35,False,1
5,44545.9,True,1
5,44583.15,True,1
5,44649.93,True,1
5,44792.28,True,1
5,44835.08,True,1
5,44845.61,False,1
5,44845.61,True,1
5,44936.09,False,1
5,44943.92,False,2
5,44943.92,True,1
5,44958.04,False,1
5,44989.06,True,1
5,45043.52,True,1
5,45044.07,False,1
5,45044.79,False,1
5,45046.2,True,1
5,45163.22,True,1
5,45166.82,False,1
5,45199.87,False,1
5,45204.81,False,3
5,45319.74,True,1
5,45339.61,True,1
5,45340.55,False,1
5,45340.55,True,1
5,45377.66,True,1
5,45407.14,False,2
5,45424.05,False,1
5,45456.3,False,1
5,45456.3,True,1
5,45490.15,False,1
5,45491.05,True,1
5,45493.36,False,1
5,45510.66,False,1
5,45522.36,False,1
5,45537.14,False,2
5,45566.3,False,1
5,45603.46,False,1
5,45648.21,True,1
5,45652.6,True,1
5,45665.62,True,1
5,45696.85,False,1
5,45726.5,False,3
5,45726.5,True,1
5,45776.16,False,1
5,45816.89,True,1
5,45953.82,True,1
5,45956.1,True,1
5,45957.18,False,1
5,45966.7,True,1
5,45970.19,True,1
5,45975.7,False,1
5,45984.34,False,1
5,45997.06,True,1
5,46046.07,True,1
5,46059.14,False,5
5,46064.54,False,1
5,46121.37,True,1
5,46133.48,False,2
5,46193.27,False,1
5,46193.27,True,1
5,46206.87,True,1
5,46206.89,False,1
5,46217.03,False,1
5,46225.21,False,1
5,46242.52,False,2
5,46243.91,True,1
5,46246.62,False,1
5,46262.79,True,1
5,46296.24,True,1
5,46316.23,False,1
5,46345.58,True,1
5,46381.92,False,3
5,46384.85,True,1
5,46385.61,True,1
5,46415.76,False,1
5,46426.02,True,1
5,46457.93,True,1
5,46497.04,False,1
5,46497.04,True,1
5,46504.58,True,1
5,46514.58,True,2
5,46515.12,True,1
5,46523.32,True,1
5,46536.56,True,1
5,46569.61,True,1
5,46570.02,True,1
5,46574.13,True,1
5,46592.53,True,1
5,46595.16,True,1
5,46608.93,True,1
5,46650.8,False,1
5,46670.77,False,1
5,46713.27,False,1
5,46755.32,False,2
5,46755.32,True,1
5,46790.45,True,1
5,46871.79,True,1
5,46916.08,True,1
5,46964.48,False,1
5,46980.15,False,3
5,47006.64,True,1
5,47007.42,True,1
5,47017.67,False,1
5,47017.67,True,1
5,47035.53,False,1
5,47036.15,True,1
5,47076.47,True,1
5,47146.85,False,1
5,47146.85,True,1
5,47148.93,True,1
5,47269.65,True,1
5,47282.94,True,2
5,47292.87,True,1
5,47368.55,False,1
5,47403.87,False,1
5,47444.13,True,1
5,47542.46,False,1
5,47542.46,True,1
5,47546.97,False,3
5,47572.05,True,1
5,47595.76,False,7
5,47610.14,True,1
5,47630.86,True,1
5,47642.26,False,1
5,47683.62,True,1
5,47687.84,True,1
5,47690.3,True,1
5,47770.21,True,1
5,47807.28,True,1
5,47821.78,True,1
5,47849.35,True,1
5,47914.63,True,1
5,47983.99,True,1
5,47998.99,True,1
5,48051.46,True,1
5,48102.62,False,1
5,48102.62,True,1
5,48134.89,True,1
5,48144.6,True,1
5,48193.06,False,1
5,48217.01,True,1
5,48231.89,False,3
5,48279.02,True,1
5,48307.86,False,1
5,48307.86,True,1
5,48314.73,False,1
5,48360.72,False,2
5,48396.01,True,1
5,48414.74,False,2
5,48444.5,True,1
5,48455.09,False,1
5,48461.23,True,1
5,48461.71,False,1
5,48474.08,True,1
5,48558.67,False,2
5,48612.23,False,1
5,48669.49,True,1
5,48675.93,True,1
5,48694.9,True,1
5,48697.35,False,1
5,48713.17,False,1
5,48713.17,True,1
5,48749.11,False,1
5,48758.6,False,2
5,48802.28,True,1
5,48806.16,True,1
5,48808.83,False,1
5,48808.83,True,1
5,48810.9,False,1
5,48838.22,True,1
5,48847.03,False,1
5,48847.03,True,2
5,48891.26,True,1
5,48922.43,False,3
5,48922.43,True,1
5,48954.99,True,1
5,48956.22,True,1
5,48978.08,True,2
5,49019.67,True,1
5,49053.07,True,1
5,49062.65,True,1
5,49100.05,False,1
5,49129.94,False,1
5,49129.94,True,1
5,49183.46,True,1
5,49248.26,True,1
5,49253.72,False,2
5,49273.53,False,3
5,49273.53,True,1
5,49308.87,False,1
5,49367.72,True,1
5,49400.94,True,1
5,49485.41,True,1
5,49487.36,True,1
5,49499.56,False,2
5,49523.82,False,1
5,49566.97,True,1
5,49568.47,True,1
5,49586.35,False,1
5,49617.21,False,1
5,49617.21,True,1
5,49632.52,False,1
5,49637.18,True,1
5,49669.22,False,1
5,49669.22,True,2
5,49728.99,True,1
5,49752.29,True,1
5,49752.79,True,1
5,49768.05,False,1
5,49768.05,True,1
5,49769.37,True,1
5,49778.56,False,1
5,49804.81,True,1
5,49807.09,False,1
5,49828.41,False,1
5,49828.41,True,1
5,49842.95,True,1
5,49850.89,False,1
5,49887.49,False,1
5,49916.6,False,1
5,49925.13,False,1
5,49946.48,False,1
5,49955.76,False,2
5,49959.53,True,1
5,49990.47,True,1
5,50038.03,False,1
5,50068.5,True,1
5,50076.88,False,1
5,50107.56,False,1
5,50173.49,True,1
5,50176.35,False,1
5,50176.35,True,1
5,50177.84,False,2
5,50177.84,True,1
5,50238.79,True,1
5,50239.13,True,1
5,50244.36,False,1
5,50244.36,True,1
5,50245.83,False,1
5,50250.16,False,1
5,50260.35,True,1
5,50354.35,True,1
5,50391.4,False,1
5,50391.57,True,1
5,50416.52,True,1
5,50435.73,True,1
5,50479.59,True,1
5,50533.1,True,1
5,50543.28,True,1
5,50572.51,True,1
5,50600.97,True,1
5,50611.66,True,1
5,50647.87,True,3
5,50676.14,False,1
5,50742.4,True,1
5,50751.55,False,1
5,50789.43,False,1
5,50789.43,True,1
5,50791.73,True,1
5,50839.51,True,1
5,50844.64,True,1
5,50891.76,False,1
5,50891.76,True,1
5,50914.43,True,1
5,50949.91,True,1
5,51041.15,False,2
5,51046.99,True,1
5,51048.85,False,2
5,51066.83,False,1
5,51068.32,True,1
5,51078.88,True,1
5,51101.73,True,1
5,51140.21,True,1
5,51146.61,False,1
5,51148.54,False,1
5,51180.3,False,2
5,51181.98,True,1
5,51183.91,False,3
5,51186.99,True,1
5,51217.89,False,1
5,51234.33,True,1
5,51393.6,True,1
5,51394.23,True,1
5,51412.08,False,1
5,51438.11,True,1
5,51462.74,True,1
5,51481.08,False,1
5,51554.15,False,1
5,51566.29,False,3
5,51590.89,True,1
5,51625.72,True,1
5,51633.6,False,3
5,51640.5,True,1
5,51721.13,False,1
5,51729.9,False,1
5,51758.32,True,1
5,51782.8,True,1
5,51790.17,True,1
5,51804.88,False,1
5,51804.88,True,1
5,51810.29,True,1
5,51811.31,True,1
5,51840.65,True,1
5,51955.7,True,1
5,52012.4,True,2
5,52019.15,True,1
5,52041.13,False,1
5,52041.13,True,1
5,52054.67,True,1
5,52056.13,False,1
5,52083.15,False,1
5,52083.15,True,1
5,52116.1,False,2
5,52135.59,True,1
5,52163.63,True,1
5,52171.28,True,1
5,52171.46,True,1
5,52192.86,True,1
5,52195.41,False,1
5,52217.12,True,1
5,52255.12,True,1
5,52309.97,False,1
5,52328.74,True,1
5,52328.79,True,1
5,52334.37,True,1
5,52364.5,False,1
5,52364.5,True,1
5,52374.64,False,1
5,52374.64,True,1
5,52378.77,False,1
5,52433.67,False,1
5,52433.67,True,1
5,52464.5,False,1
5,52464.5,True,1
5,52464.8,False,1
5,52466.42,False,1
5,52466.42,True,1
5,52498.94,False,1
5,52499.52,False,1
5,52503.74,False,1
5,52503.74,True,1
5,52511.0,False,1
5,52523.84,True,1
5,52571.0,False,2
5,52576.32,False,1
5,52581.69,True,1
5,52595.81,True,1
5,52601.0,False,2
5,52620.4,True,1
5,52647.32,True,1
5,52660.6,False,2
5,52660.6,True,1
5,52665.34,False,1
5,52729.51,False,1
5,52741.27,True,1
5,52747.79,True,1
5,52794.48,True,1
5,52840.5,True,1
5,52842.6,True,1
5,52891.88,False,1
5,52905.35,True,1
5,52909.87,False,1
5,52997.14,False,1
5,52997.14,True,1
5,53016.17,False,1
5,53016.17,True,1
5,53021.35,False,1
5,53176.7,False,1
5,53199.95,False,3
5,53253.93,False,2
5,53269.43,True,1
5,53346.94,True,1
5,53348.9,False,1
5,53425.09,True,1
5,53467.12,True,1
5,53528.87,False,1
5,53577.47,True,1
5,53617.48,True,1
5,53621.57,False,1
5,53621.57,True,1
5,53643.18,False,6
5,53666.72,True,1
5,53674.64,True,1
5,53699.05,True,1
5,53705.59,False,2
5,53726.39,True,1
5,53741.08,False,1
5,53767.43,False,1
5,53767.43,True,1
5,53786.31,True,1
5,53797.43,False,1
5,53818.62,False,1
5,53849.24,False,1
5,53862.22,True,1
5,53941.03,False,1
5,53948.95,False,1
5,53966.35,False,1
5,53996.35,True,1
5,54032.54,True,1
5,54064.57,False,3
5,54064.57,True,1
5,54071.22,False,1
5,54088.32,True,1
5,54091.75,False,1
5,54145.28,True,1
5,54149.38,True,1
5,54157.33,True,1
5,54171.44,True,1
5,54287.57,False,1
5,54292.28,False,1
5,54309.56,False,1
5,54335.16,True,1
5,54365.67,True,1
5,54410.67,False,1
5,54410.67,True,1
5,54441.39,True,1
5,54477.01,False,1
5,54477.01,True,1
5,54489.24,True,1
5,54607.67,True,1
5,54679.58,False,1
5,54703.14,True,1
5,54718.46,True,1
5,54789.28,True,1
5,54793.99,False,1
5,54806.18,True,1
5,54807.52,False,1
5,54827.86,False,1
5,54861.72,False,1
5,54861.72,True,1
5,54871.03,True,1
5,54871.69,True,1
5,54878.15,True,1
5,54909.63,False,1
5,54912.39,True,1
5,54924.77,False,1
5,54924.77,True,1
5,54963.4,True,1
5,55072.99,True,1
5,55096.59,True,2
5,55101.63,False,1
5,55115.7,True,1
5,55125.3,False,1
5,55125.3,True,1
5,55133.47,False,1
5,55133.47,True,1
5,55175.91,False,1
5,55270.71,True,1
5,55345.46,True,1
5,55350.13,True,1
5,55397.98,False,1
5,55423.85,False,2
5,55426.36,False,1
5,55445.65,True,1
5,55527.37,False,1
5,55532.59,True,1
5,55540.01,False,1
5,55646.22,False,1
5,55646.25,False,1
5,55686.97,False,1
5,55686.97,True,1
5,55718.33,False,2
5,55727.27,False,1
5,55759.84,False,1
5,55812.11,True,1
5,55820.7,False,2
5,55923.95,False,1
5,55923.95,True,1
5,56139.78,False,1
5,56172.55,False,2
5,56172.55,True,2
5,56202.07,False,1
5,56202.07,True,1
5,56206.39,False,1
5,56319.27,True,1
5,56382.93,True,1
5,56403.47,True,1
5,56427.69,False,1
5,56445.87,True,1
5,56446.23,True,1
5,56490.0,False,1
5,56492.74,True,1
5,56508.42,False,1
5,56508.42,True,1
5,56545.46,False,4
5,56598.49,True,1
5,56601.22,False,1
5,56609.79,False,1
5,56618.28,True,1
5,56696.03,False,1
5,56696.03,True,1
5,56705.38,True,1
5,56732.15,False,2
5,56732.15,True,1
5,56766.88,True,1
5,56777.53,False,1
5,56781.88,False,5
5,56781.88,True,1
5,56797.27,True,1
5,56866.4,True,1
5,56903.22,True,1
5,56940.98,False,1
5,56995.29,False,1
5,57016.5,True,1
5,57033.4,False,1
5,57037.29,True,1
5,57103.76,True,1
5,57244.91,True,1
5,57380.05,True,1
5,57395.43,False,1
5,57441.58,False,1
5,57441.58,True,1
5,57480.76,False,1
5,57480.76,True,1
5,57520.12,False,1
5,57536.07,True,1
5,57565.07,True,1
5,57566.5,False,1
5,57572.97,False,1
5,57572.97,True,1
5,57600.64,True,1
5,57629.27,True,1
5,57770.67,True,1
5,57805.68,False,1
5,57805.68,True,1
5,57899.04,False,1
5,57899.04,True,1
5,57909.07,False,1
5,57964.66,True,1
5,58053.59,True,2
5,58058.79,False,1
5,58120.34,True,1
5,58162.77,False,3
5,58244.64,True,1
5,58258.46,False,1
5,58258.46,True,1
5,58318.3,True,1
5,58366.76,False,1
5,58407.29,False,1
5,58456.9,True,1
5,58551.0,False,3
5,58551.0,True,1
5,58578.81,False,1
5,58698.6,True,1
5,58779.74,True,1
5,58859.16,False,1
5,58874.04,True,1
5,58966.18,False,1
5,59005.55,False,1
5,59113.9,False,1
5,59201.04,True,1
5,59205.24,False,2
5,59213.81,False,1
5,59292.11,False,1
5,59361.18,True,1
5,59415.31,True,1
5,59466.35,True,1
5,59510.44,True,1
5,59527.86,False,2
5,59545.93,True,1
5,59565.24,True,1
5,59577.95,True,1
5,59621.37,True,1
5,59744.01,True,1
5,59765.72,True,1
5,59776.65,False,1
5,59853.7,True,1
5,59854.09,False,1
5,59854.09,True,1
5,59876.08,True,1
5,59992.16,False,3
5,60097.03,True,1
5,60154.49,True,1
5,60337.57,False,1
5,60499.47,False,2
5,60499.47,True,1
5,60516.48,False,1
5,60541.55,True,1
5,60606.14,False,1
5,60753.49,False,1
5,60759.01,True,1
5,60845.77,False,1
5,60884.2,False,1
5,60954.11,False,4
5,60954.11,True,1
5,60970.35,False,2
5,61047.55,True,1
5,61206.88,True,1
5,61363.22,False,1
5,61401.37,False,1
5,61416.18,False,1
5,61476.26,True,1
5,61488.43,False,5
5,61488.43,True,1
5,61611.05,False,1
5,61717.26,False,1
5,61765.28,True,1
5,61870.56,True,1
5,61956.25,False,1
5,61967.39,True,1
5,61967.84,False,1
5,61967.84,True,1
5,62035.39,False,1
5,62063.63,False,1
5,62090.91,True,1
5,62103.59,True,1
5,62104.08,True,1
5,62106.29,True,1
5,62106.51,False,1
5,62143.97,False,2
5,62143.97,True,1
5,62320.23,False,1
5,62320.23,True,1
5,62401.34,True,1
5,62412.92,True,1
5,62444.19,False,1
5,62444.19,True,1
5,62444.7,False,1
5,62565.74,False,2
5,62565.74,True,1
5,62571.54,False,1
5,62571.54,True,1
5,62590.67,False,1
5,62634.38,False,1
5,62789.3,False,3
5,62789.3,True,1
5,62792.96,False,1
5,62819.02,False,1
5,62889.23,True,1
5,63060.42,True,1
5,63207.9,True,1
5,63248.53,False,1
5,63332.9,True,1
5,63336.89,False,2
5,63339.02,True,1
5,63411.81,False,1
5,63462.55,True,1
5,63508.88,False,2
5,63509.99,False,1
5,63519.59,True,1
5,63553.71,False,1
5,63584.97,False,1
5,63584.97,True,1
5,63743.59,False,2
5,63743.59,True,1
5,63893.5,True,1
5,63939.61,False,1
5,63939.61,True,1
5,63966.93,False,1
5,63999.67,True,1
5,64103.56,True,1
5,64115.64,False,1
5,64124.02,False,1
5,64172.2,True,1
5,64200.15,True,1
5,64262.6,False,1
5,64276.63,False,1
5,64276.63,True,1
5,64305.4,False,1
5,64307.23,False,1
5,64307.23,True,1
5,64339.32,False,1
5,64339.32,True,1
5,64355.29,True,1
5,64390.61,False,2
5,64390.61,True,1
5,64511.32,True,1
5,64535.55,False,1
5,64581.66,True,1
5,64592.37,True,1
5,64595.2,True,1
5,64944.12,True,1
5,65003.66,False,1
5,65012.88,True,1
5,65052.62,False,1
5,65052.62,True,1
5,65065.86,False,1
5,65065.86,True,1
5,65303.45,True,1
5,65381.51,True,1
5,65431.65,False,1
5,65448.47,True,1
5,65498.2,False,1
5,65587.03,True,1
5,65634.05,False,1
5,65641.46,False,1
5,65643.39,False,1
5,65648.85,False,1
5,65656.24,False,1
5,65801.07,True,1
5,65828.82,False,1
5,65889.52,False,2
5,65896.96,False,1
5,65982.41,True,1
5,65986.26,True,1
5,66328.35,True,1
5,66416.25,False,1
5,66560.69,False,5
5,66560.69,True,1
5,67126.39,True,1
5,67219.78,False,2
5,67252.12,False,1
5,67766.27,True,1
5,67777.43,True,1
5,67795.08,True,1
5,67808.51,True,1
5,67821.04,True,1
5,68083.94,False,3
5,68086.56,True,1
5,68192.4,True,1
5,68303.55,True,1
5,68402.39,False,2
5,68522.83,False,1
5,68522.83,True,1
5,68693.22,False,1
5,68905.84,False,1
5,68945.87,False,1
5,69096.75,True,1
5,69147.97,True,1
5,69217.38,True,1
5,69228.6,True,1
5,69265.19,False,1
5,69403.57,False,2
5,69408.98,False,2
5,69476.5,False,1
5,69767.89,False,1
5,69770.17,False,2
5,69770.48,True,1
5,69882.8,False,1
5,69882.8,True,1
5,69922.09,True,1
5,69958.08,True,1
5,70090.76,True,1
5,70221.32,False,2
5,70221.32,True,1
5,70423.66,False,1
5,70470.6,False,2
5,70490.64,False,1
5,70522.77,False,1
5,70526.37,True,1
5,70874.56,True,1
5,70876.11,True,1
5,70938.19,True,1
5,71357.82,True,1
5,71498.56,False,1
5,71498.56,True,1
5,71538.09,False,1
5,71677.79,False,1
5,71677.79,True,1
5,71678.65,True,1
5,71774.91,True,1
5,71823.46,False,2
5,71823.46,True,1
5,71898.38,False,2
5,72225.35,True,1
5,72329.89,True,1
5,72575.37,False,1
5,72575.37,True,1
5,72691.96,False,1
5,72747.27,True,1
5,72748.18,False,1
5,72748.18,True,4
5,72849.47,False,1
5,72860.79,True,1
5,72875.34,True,1
5,72940.24,True,1
5,73016.1,False,1
5,73087.24,False,1
5,73152.76,False,1
5,73152.76,True,2
5,73343.09,True,1
5,73503.02,True,1
5,73800.34,True,1
5,74270.83,True,1
5,74272.42,True,2
5,74296.78,False,1
5,74469.42,False,1
5,74521.31,False,1
5,74638.64,True,1
5,74692.53,False,1
5,74694.08,False,1
5,74729.35,False,1
5,74939.63,True,1
5,75016.11,True,1
5,75064.28,True,1
5,75085.54,False,1
5,75088.53,False,1
5,75279.47,True,1
5,75282.12,True,1
5,75309.85,True,1
5,75376.74,True,1
5,75444.85,False,2
5,75444.85,True,1
5,75579.26,True,1
5,75685.83,True,1
5,75760.51,False,1
5,75760.51,True,1
5,76013.87,True,1
5,76554.23,True,1
5,76846.05,False,1
5,76919.84,True,1
5,77006.61,True,1
5,77036.24,False,1
5,77115.62,True,1
5,77177.51,True,1
5,77318.62,True,1
5,77467.69,False,1
5,77467.69,True,1
5,77577.17,False,1
5,77577.17,True,1
5,77586.82,False,1
5,77586.82,True,1
5,77905.13,True,1
5,78133.25,False,1
5,78265.44,True,1
5,78389.93,False,1
5,78389.93,True,1
5,78547.84,False,1
5,78596.86,True,1
