client_id,visit_visitor_id,start_time,step_1,step_2,step_3,time_completion,navigations_bt_start_last,completion,start_step,1st_step,2nd_step,3rd_step,last_step,variation,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,date,initial_date,total_time_visit,final_date
1077064,206012391_24166465824_98814_628375793_15699928538,0.04448281931718125,0.21720670467757094,0.0,0.0,0.0,0.4149673432395061,0,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.0,step_2,Control,10,129,30,M,2,0.5918408257439429,0.43800014525847875,0.4574281953709814,2017-03-18,2017-03-18 10:58:09,0.22866596328098068,2017-03-18 10:58:39
1077064,253608399_55422461692_287229_57565442_59087787650,0.12668309712144993,0.1901994859384472,0.3465892817449378,0.1740850223834112,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,10,129,30,M,2,0.5918408257439429,0.43800014525847875,0.4574281953709814,2017-06-09,2017-06-09 20:44:07,0.3808943729296353,2017-06-09 20:46:33
1077064,596940253_78282552943_798773_584589174_97569049978,0.08023385219035462,0.0,0.0,0.0,0.0,0.39608806607809666,0,0.30217098715483126,0.30217098715483126,0.0,0.0,step_1,Control,10,129,30,M,2,0.5918408257439429,0.43800014525847875,0.4574281953709814,2017-04-15,2017-04-15 21:14:52,0.08023385219035462,2017-04-15 21:14:58
1077506,431664199_54540714255_566240_805961931_51792330099,0.13450319617210174,0.23223625768621228,0.3648145577081138,0.27923004834473375,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,17,206,30,M,2,0.5895615984671811,0.43800014525847875,0.4574281953709814,2017-04-08,2017-04-08 14:17:10,0.40648285769717674,2017-04-08 14:20:40
1077700,16940520_26303087708_833064_36814959_78662982014,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,7,84,62,Other,2,0.5991571893981065,0.43800014525847875,0.4574281953709814,2017-06-03,2017-06-03 18:43:14,0.0,2017-06-03 18:43:14
1081382,559708497_98907006613_469100_98990577_74624332241,0.09066382374466597,0.14898500000186396,0.0,0.0,0.0,0.4149673432395061,0,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.0,step_2,Control,5,65,22,Other,2,0.5967120458319274,0.4281283392115902,0.4521179616384241,2017-04-16,2017-04-16 14:40:59,0.1901994859384472,2017-04-16 14:41:20
1081847,470972020_72147013359_167491_590403391_22414396126,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,5,70,66,Other,2,0.5886081153630626,0.39608806607809666,0.43800014525847875,2017-03-31,2017-03-31 21:31:01,0.0,2017-03-31 21:31:01
1087096,602188200_43855355903_218765_576382407_24376643038,0.2356925638636522,0.1419267254865291,0.27923004834473375,0.35015807278423094,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,5,70,28,Other,2,0.5898441317066101,0.39608806607809666,0.43800014525847875,2017-03-29,2017-03-29 11:12:16,0.40087177162216375,2017-03-29 11:15:29
1088466,172727617_3535497783_744861_879351904_50090746897,0.18505145846570348,0.23223625768621228,0.3518716883684706,0.34084826533286494,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,12,155,31,M,2,0.588107813383371,0.30217098715483126,0.4149673432395061,2017-04-18,2017-04-18 17:47:42,0.41573289573340194,2017-04-18 17:51:45
1091725,55463136_86653092950_573988_427144333_724852677,0.09066382374466597,0.0,0.0,0.0,0.0,0.39608806607809666,0,0.30217098715483126,0.30217098715483126,0.0,0.0,step_1,Control,10,129,33,M,2,0.5906222024950368,0.43800014525847875,0.4574281953709814,2017-04-13,2017-04-13 15:20:59,0.09066382374466597,2017-04-13 15:21:06
1095055,811987842_59289774338_830385_637179891_56556183250,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,8,103,64,Other,2,0.5931217302030579,0.43800014525847875,0.4574281953709814,2017-04-09,2017-04-09 17:12:11,0.0,2017-04-09 17:12:11
1097069,267574510_60747816175_309697_677215491_71136734549,0.09066382374466597,0.19514311147131047,0.2571341664941893,0.29698747019141863,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,7,84,71,Other,2,0.5929016298364495,0.39608806607809666,0.43800014525847875,2017-06-08,2017-06-08 11:41:06,0.36879606232615736,2017-06-08 11:43:11
1097270,833222208_74158679142_606688_616231412_23783512356,0.18505145846570348,0.13450319617210174,0.33984215809145224,0.3793181468223617,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,4,58,32,Other,2,0.5906087247202643,0.4149673432395061,0.44577575880451276,2017-04-18,2017-04-18 11:59:52,0.42074014147100525,2017-04-18 12:04:16
1098795,826407330_40173038948_665428_38900285_88721860349,0.05722565587381766,0.0,0.0,0.0,0.0,0.39608806607809666,0,0.30217098715483126,0.30217098715483126,0.0,0.0,step_1,Control,13,156,46,M,2,0.5971930918701416,0.30217098715483126,0.4149673432395061,2017-03-29,2017-03-29 11:24:15,0.05722565587381766,2017-03-29 11:24:19
1100496,825619473_82179327945_319017_994156252_12423832866,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,4,59,28,Other,2,0.5892925605408474,0.36549697511345214,0.4281283392115902,2017-04-09,2017-04-09 22:59:11,0.0,2017-04-09 22:59:11
1101969,969495062_51773226786_481198_850169540_30971752923,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,5,60,62,Other,2,0.5969765122882632,0.43800014525847875,0.4574281953709814,2017-04-07,2017-04-07 19:12:02,0.0,2017-04-07 19:12:02
1105128,130837113_25770867941_267913_482231111_492327665,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,13,167,47,F,2,0.5962548964671842,0.36549697511345214,0.4281283392115902,2017-06-20,2017-06-20 09:00:01,0.0,2017-06-20 09:00:01
1109289,14286852_26381270448_917717_909888913_8887453712,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,6,82,57,Other,2,0.5949043501314766,0.4281283392115902,0.4521179616384241,2017-04-05,2017-04-05 22:35:52,0.0,2017-04-05 22:35:52
1110987,785711827_60997823853_653469_67502045_64792388588,0.14898500000186396,0.09066382374466597,0.34084826533286494,0.2484876277867159,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,15,182,33,M,2,0.5910057526145271,0.36549697511345214,0.4281283392115902,2017-04-02,2017-04-02 16:51:00,0.38140982619065755,2017-04-02 16:53:27
1111086,416416128_13344365908_953920_656749116_51614081433,0.13450319617210174,0.20886996174599642,0.29698747019141863,0.2356925638636522,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,13,157,36,M,2,0.5967428559608361,0.36549697511345214,0.4281283392115902,2017-05-29,2017-05-29 11:56:06,0.3694342377405252,2017-05-29 11:58:12
1112135,341041066_58946721190_432653_525369487_72996044455,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,19,240,57,M,2,0.5913713990680398,0.43800014525847875,0.4574281953709814,2017-04-25,2017-04-25 12:20:10,0.0,2017-04-25 12:20:10
1112588,147548468_14583660508_335967_376821837_81954238193,0.10970829044641214,0.22866596328098068,0.2356925638636522,0.2747503666156721,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,7,95,26,Other,2,0.589239958400763,0.30217098715483126,0.4149673432395061,2017-03-29,2017-03-29 11:47:13,0.3634259623768125,2017-03-29 11:49:10
1113720,101356945_38257202995_214098_346573725_57784604627,0.23223625768621228,0.0,0.0,0.0,0.0,0.39608806607809666,0,0.30217098715483126,0.30217098715483126,0.0,0.0,step_1,Control,19,233,41,Other,2,0.5916414777720331,0.30217098715483126,0.4149673432395061,2017-04-07,2017-04-07 11:50:27,0.23223625768621228,2017-04-07 11:50:58
1113765,812587021_83374994214_819680_247393431_12143612062,0.1740850223834112,0.04448281931718125,0.3567530335563794,0.265084719711558,0.0,0.44577575880451276,1,0.30217098715483126,0.30217098715483126,0.36549697511345214,0.36549697511345214,confirm,Control,7,84,37,Other,2,0.5937354056317447,0.30217098715483126,0.4149673432395061,2017-04-06,2017-04-06 11:22:36,0.3924819466249567,2017-04-06 11:25:27
1114139,18674973_86781541811_215781_304735895_58123339617,0.05722565587381766,0.10046936582054998,0.2933444393387472,0.19514311147131047,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,14,169,38,F,2,0.5929703368522251,0.30217098715483126,0.4149673432395061,2017-06-14,2017-06-14 12:50:26,0.33984215809145224,2017-06-14 12:51:55
1116542,611476875_2886152886_905316_370439229_90417722142,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,11,132,38,Other,2,0.5968324403734014,0.43800014525847875,0.4574281953709814,2017-04-17,2017-04-17 21:25:26,0.0,2017-04-17 21:25:26
1117004,212732428_55176038462_445464_14399392_98132893950,0.10970829044641214,0.08023385219035462,0.34183973357954645,0.0,0.0,0.4281283392115902,0,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,step_3,Control,7,88,30,Other,2,0.5936467608420344,0.43800014525847875,0.4574281953709814,2017-04-19,2017-04-19 17:21:13,0.35516734434764163,2017-04-19 17:22:59
1117004,943837920_36700110818_141414_860609827_33450797018,0.04448281931718125,0.05722565587381766,0.28138962134083867,0.2484876277867159,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,7,88,30,Other,2,0.5936467608420344,0.43800014525847875,0.4574281953709814,2017-04-21,2017-04-21 11:35:52,0.3428169108006603,2017-04-21 11:37:24
1118533,688164007_33109012077_498376_999670568_58336189268,0.14898500000186396,0.2422859043718472,0.38814950719526187,0.2914626755161126,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,9,117,58,F,2,0.588842917722757,0.43800014525847875,0.4574281953709814,2017-04-19,2017-04-19 12:35:14,0.42051466830126805,2017-04-19 12:39:37
1118542,629408087_75603148311_647332_978331567_6282903044,0.1419267254865291,0.06911322070011289,0.3706899801334655,0.2914626755161126,0.0,0.44577575880451276,1,0.30217098715483126,0.30217098715483126,0.36549697511345214,0.36549697511345214,confirm,Control,5,67,28,Other,2,0.591382988818804,0.43800014525847875,0.4574281953709814,2017-03-29,2017-03-29 11:09:17,0.4032636539883901,2017-03-29 11:12:37
1118805,16611472_53069202953_59220_920568085_20384717344,0.1901994859384472,0.13450319617210174,0.22497547741004553,0.0,0.0,0.4281283392115902,0,0.30217098715483126,0.36549697511345214,0.30217098715483126,0.0,step_1,Control,4,58,57,Other,2,0.5916347613516859,0.36549697511345214,0.4281283392115902,2017-04-09,2017-04-09 20:32:10,0.3054536161667262,2017-04-09 20:33:12
1118805,888320344_13325154842_878143_920568085_20384717344,0.12668309712144993,0.10970829044641214,0.32769632526022496,0.0,0.0,0.4281283392115902,0,0.30217098715483126,0.36549697511345214,0.30217098715483126,0.0,step_1,Control,4,58,57,Other,2,0.5916347613516859,0.36549697511345214,0.4281283392115902,2017-04-16,2017-04-16 20:38:15,0.34839797759762575,2017-04-16 20:39:53
1123070,19784037_56096724132_762410_386328706_29964996163,0.10970829044641214,0.06911322070011289,0.317379399272384,0.31311690423321786,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,5,67,32,Other,2,0.5899178151024528,0.43800014525847875,0.4574281953709814,2017-03-30,2017-03-30 16:17:32,0.3834239132004683,2017-03-30 16:20:03
1126811,939092590_43747562265_981814_341574570_75842699628,0.2211581234809716,0.21311345133996937,0.35015807278423094,0.19989509694990715,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,4,58,48,Other,2,0.5911428960143276,0.36549697511345214,0.4281283392115902,2017-06-15,2017-06-15 07:35:08,0.3949146778206298,2017-06-15 07:38:05
1129766,935888159_97160754960_163499_57258391_91318992993,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,6,82,25,Other,2,0.5898295269700143,0.36549697511345214,0.4281283392115902,2017-04-08,2017-04-08 08:54:03,0.0,2017-04-08 08:54:03
1129989,473843114_73439831180_279417_956103141_92144343416,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,16,196,44,F,2,0.5975594610215899,0.36549697511345214,0.4281283392115902,2017-04-09,2017-04-09 23:10:11,0.0,2017-04-09 23:10:11
1130170,122887283_14852379382_800663_436227764_45873044533,0.1901994859384472,0.19514311147131047,0.33778457510731896,0.34183973357954645,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,7,92,47,Other,2,0.5993192242513118,0.43800014525847875,0.4574281953709814,2017-03-29,2017-03-29 10:53:21,0.40978264941871273,2017-03-29 10:57:02
1131352,817997219_95009836622_133015_957904749_34527427872,0.3004789268798472,0.1419267254865291,0.2514531708292732,0.3543592945550694,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,4,59,64,F,2,0.5912403710215622,0.4281283392115902,0.4521179616384241,2017-04-05,2017-04-05 11:27:18,0.407710509609194,2017-04-05 11:30:52
1132783,43145223_73536004253_829366_72339906_84854063738,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,6,76,33,Other,2,0.5947622490420161,0.43800014525847875,0.4574281953709814,2017-06-03,2017-06-03 19:26:54,0.0,2017-06-03 19:26:54
1132831,959815782_7281796510_922092_556162048_40033362441,0.05722565587381766,0.09066382374466597,0.3634259623768125,0.19514311147131047,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,5,64,46,Other,2,0.5950060662118828,0.4149673432395061,0.44577575880451276,2017-06-20,2017-06-20 14:16:55,0.3829274023194698,2017-06-20 14:19:25
1134427,359761976_67576249901_863936_94813105_5357752401,0.19514311147131047,0.09066382374466597,0.2484876277867159,0.3743008638509565,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,5,67,49,Other,2,0.5967663345662744,0.43800014525847875,0.4574281953709814,2017-03-29,2017-03-29 11:13:20,0.40292924182330964,2017-03-29 11:16:39
1135521,521612192_40573634912_597594_776431825_19519542741,0.14898500000186396,0.1901994859384472,0.32769632526022496,0.272425870667171,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,12,154,52,M,2,0.5948786447836437,0.4281283392115902,0.4521179616384241,2017-05-19,2017-05-19 22:46:49,0.3867757484196757,2017-05-19 22:49:27
1136850,335894684_49229249966_236915_636732173_66041121879,0.06911322070011289,0.20446713529890317,0.2571341664941893,0.3214169063817795,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,19,230,77,M,2,0.5934614674654444,0.39608806607809666,0.44577575880451276,2017-06-07,2017-06-07 21:44:05,0.378241628003231,2017-06-07 21:46:26
1136850,952139282_70451289615_497537_636732173_66041121879,0.20446713529890317,0.0,0.0,0.0,0.0,0.39608806607809666,0,0.30217098715483126,0.30217098715483126,0.0,0.0,step_1,Control,19,230,77,M,2,0.5934614674654444,0.39608806607809666,0.44577575880451276,2017-04-07,2017-04-07 17:42:41,0.20446713529890317,2017-04-07 17:43:05
1138318,167281620_43402873412_277488_238331871_3171953950,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,16,196,37,M,2,0.5939395682698214,0.43800014525847875,0.4574281953709814,2017-03-29,2017-03-29 11:25:49,0.0,2017-03-29 11:25:49
1138735,258775004_48335416598_414200_139738554_72659472058,0.2770176745635763,0.0,0.0,0.0,0.0,0.39608806607809666,0,0.30217098715483126,0.30217098715483126,0.0,0.0,step_1,Control,19,230,71,F,2,0.5978141530680734,0.39608806607809666,0.43800014525847875,2017-04-17,2017-04-17 10:41:49,0.2770176745635763,2017-04-17 10:42:36
1143562,778979311_1438589260_504292_281694451_11100335864,0.2356925638636522,0.16823450124808217,0.34183973357954645,0.0,0.0,0.4281283392115902,0,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,step_3,Control,17,210,34,M,2,0.5957785496924478,0.43800014525847875,0.4574281953709814,2017-06-10,2017-06-10 16:42:43,0.3776954045780583,2017-06-10 16:45:03
1145173,945556371_44742161475_104940_768956146_90316175696,0.22866596328098068,0.09066382374466597,0.34472972783809946,0.0,0.0,0.4281283392115902,0,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,step_3,Control,15,180,41,M,2,0.5951629205752227,0.30217098715483126,0.4149673432395061,2017-03-25,2017-03-25 12:51:46,0.37252388084599863,2017-03-25 12:53:57
1146272,655938154_84149604922_957208_391038331_45910084320,0.10970829044641214,0.20886996174599642,0.28138962134083867,0.2390406535402602,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,6,76,45,M,2,0.5943811883211008,0.39608806607809666,0.43800014525847875,2017-05-16,2017-05-16 03:42:07,0.36271947673850874,2017-05-16 03:44:03
1146699,949363406_49021550678_844809_198323099_81318259467,0.14898500000186396,0.27923004834473375,0.3465892817449378,0.33347705207871436,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,7,88,40,Other,2,0.5898429912144525,0.43800014525847875,0.4574281953709814,2017-04-12,2017-04-12 11:40:36,0.4152240288621204,2017-04-12 11:44:37
1147875,850210906_31633282874_730677_809736899_35885025589,0.2484876277867159,0.16823450124808217,0.40585656103502726,0.38769558674153376,0.0,0.44577575880451276,1,0.30217098715483126,0.30217098715483126,0.36549697511345214,0.36549697511345214,confirm,Control,10,127,53,M,2,0.593043372926011,0.36549697511345214,0.4281283392115902,2017-04-16,2017-04-16 00:24:56,0.44589182488150786,2017-04-16 00:31:57
1148217,907808808_39872144009_560098_893157061_64695145853,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,15,181,62,F,2,0.5989105544516622,0.4281283392115902,0.4521179616384241,2017-04-19,2017-04-19 12:50:02,0.0,2017-04-19 12:50:02
1148502,568394027_81358246814_821099_90007921_85661028196,0.12668309712144993,0.16211498973048866,0.28757122759566833,0.0,0.0,0.4281283392115902,0,0.30217098715483126,0.30217098715483126,0.36549697511345214,0.0,step_2,Control,15,189,48,F,2,0.5923899933757204,0.4281283392115902,0.4521179616384241,2017-06-03,2017-06-03 09:26:44,0.3288902175142937,2017-06-03 09:28:03
1149257,821133386_36317295622_549748_705446541_29037428103,0.08023385219035462,0.09066382374466597,0.32769632526022496,0.28757122759566833,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,6,81,38,Other,2,0.5964156601031545,0.39608806607809666,0.43800014525847875,2017-04-25,2017-04-25 13:55:55,0.3793181468223617,2017-04-25 13:58:18
1154031,895455758_81561922513_505947_987291888_23113117016,0.1419267254865291,0.26250619991546537,0.2422859043718472,0.3300647338139425,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,13,159,56,F,2,0.5896166828116383,0.30217098715483126,0.4149673432395061,2017-04-08,2017-04-08 18:51:27,0.3912202143029211,2017-04-08 18:54:15
1154618,289518192_58975599932_935448_97653653_43426112046,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,21,253,58,F,2,0.5926682102319986,0.4281283392115902,0.4521179616384241,2017-04-19,2017-04-19 15:04:49,0.0,2017-04-19 15:04:49
1155518,677035751_90173286664_430485_480925042_28160444858,0.1419267254865291,0.05722565587381766,0.33984215809145224,0.272425870667171,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,15,189,29,M,2,0.5914383045008961,0.30217098715483126,0.4149673432395061,2017-04-02,2017-04-02 16:30:04,0.3834239132004683,2017-04-02 16:32:35
1156122,501235398_62295368556_889762_15721955_54414870543,0.12668309712144993,0.21720670467757094,0.20886996174599642,0.32769632526022496,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,13,167,29,F,2,0.5950761992280735,0.30217098715483126,0.4149673432395061,2017-04-12,2017-04-12 12:30:51,0.378241628003231,2017-04-12 12:33:12
1156122,651163935_22451261433_666330_457842428_54943367165,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,13,167,29,F,2,0.5950761992280735,0.30217098715483126,0.4149673432395061,2017-03-31,2017-03-31 14:32:53,0.0,2017-03-31 14:32:53
1156656,92027251_61260693935_155738_559552650_15942328692,0.12668309712144993,0.2211581234809716,0.3928956499689199,0.3345790005899251,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,14,170,39,F,2,0.5979517280741541,0.36549697511345214,0.4281283392115902,2017-06-10,2017-06-10 18:27:07,0.42717953414915005,2017-06-10 18:32:02
1159317,342547663_91700453561_149879_262295092_58048709018,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,6,78,27,Other,2,0.5900690768705581,0.4149673432395061,0.4521179616384241,2017-03-30,2017-03-30 07:22:07,0.0,2017-03-30 07:22:07
1159819,101723155_55190658662_237894_877640666_56053241187,0.10970829044641214,0.10046936582054998,0.35980849207388405,0.33778457510731896,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,6,79,31,Other,2,0.5917571229890716,0.43800014525847875,0.4574281953709814,2017-03-29,2017-03-29 11:23:10,0.40831223332934014,2017-03-29 11:26:46
1159992,89696668_74260373187_973794_459039464_3919810085,0.20446713529890317,0.11843130715509857,0.20446713529890317,0.3894879608132678,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,18,216,61,F,2,0.5953784633895532,0.43800014525847875,0.4574281953709814,2017-03-28,2017-03-28 18:00:45,0.4100710896184075,2017-03-28 18:04:27
1164659,497815788_74312031468_732578_851955433_59287154187,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,26,314,47,F,2,0.5948673795897027,0.4281283392115902,0.4521179616384241,2017-03-30,2017-03-30 17:24:35,0.0,2017-03-30 17:24:35
1164659,552797314_35819258157_230635_851955433_59287154187,0.12668309712144993,0.2390406535402602,0.2987514958900217,0.33984215809145224,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,26,314,47,F,2,0.5948673795897027,0.4281283392115902,0.4521179616384241,2017-04-12,2017-04-12 13:42:19,0.4001658004493292,2017-04-12 13:45:30
1166624,601620449_46745416089_989662_53635286_17067400309,0.05722565587381766,0.06911322070011289,0.39908708656134456,0.265084719711558,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,12,144,35,Other,2,0.5932291466441197,0.30217098715483126,0.4149673432395061,2017-03-29,2017-03-29 11:15:27,0.4147091360869595,2017-03-29 11:19:26
1168552,931087785_18636783481_154693_778299219_53574122745,0.12668309712144993,0.1740850223834112,0.0,0.0,0.0,0.4149673432395061,0,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.0,step_2,Control,8,107,32,F,2,0.5950818305198728,0.43800014525847875,0.4574281953709814,2017-06-17,2017-06-17 13:52:49,0.22497547741004553,2017-06-17 13:53:18
1168766,452436943_27324315360_526205_857679790_18555746519,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,7,86,59,Other,2,0.5959334978172655,0.36549697511345214,0.4281283392115902,2017-05-25,2017-05-25 06:52:02,0.0,2017-05-25 06:52:02
1169083,713449991_14535003572_768408_435233049_6158738553,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,5,66,29,Other,2,0.5902986329067277,0.43800014525847875,0.4574281953709814,2017-04-09,2017-04-09 14:04:33,0.0,2017-04-09 14:04:33
1172341,845667393_47436959783_75675_783140910_8673513595,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,11,140,45,M,2,0.5902242401136482,0.30217098715483126,0.4149673432395061,2017-05-10,2017-05-10 20:35:42,0.0,2017-05-10 20:35:42
1173016,319535460_99174170185_623927_999524541_64757305726,0.1901994859384472,0.10970829044641214,0.3968551671198144,0.33122038582245367,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,4,59,29,Other,2,0.5909417215950674,0.43800014525847875,0.4574281953709814,2017-04-12,2017-04-12 14:03:15,0.4267935860282428,2017-04-12 14:08:08
1175845,952314280_63390550852_21652_194303281_43803251766,0.10970829044641214,0.08023385219035462,0.0,0.0,0.0,0.4149673432395061,0,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.0,step_2,Control,16,195,40,F,2,0.595790004743927,0.4149673432395061,0.44577575880451276,2017-04-08,2017-04-08 01:42:46,0.15570603792305035,2017-04-08 01:43:01
1175946,605720292_75655942777_890631_616525343_75332088443,0.25985707941586267,0.16823450124808217,0.21720670467757094,0.35980849207388405,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,16,195,60,M,2,0.588028960813064,0.43800014525847875,0.4574281953709814,2017-03-22,2017-03-22 16:33:30,0.40191161096292755,2017-03-22 16:36:46
1175984,443941226_20834721388_677858_480160874_31634079597,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,12,145,27,M,2,0.5928997402876377,0.43800014525847875,0.4574281953709814,2017-04-15,2017-04-15 21:29:17,0.0,2017-04-15 21:29:17
1176370,514561837_34127670719_268465_682275064_52763528016,0.19989509694990715,0.11843130715509857,0.22866596328098068,0.2914626755161126,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,21,262,52,F,2,0.5950386095861238,0.43800014525847875,0.4574281953709814,2017-04-06,2017-04-06 16:52:22,0.3634259623768125,2017-04-06 16:54:19
